	name	length
10507	MRG	192
10508	MRI	105
10509	MRJP	287
10510	mRNA_cap_C	107
10511	mRNA_cap_enzyme	195
10512	mRNA_decap_C	43
10513	mRNA_stabil	288
10514	mRNA_triPase	219
10515	MRNIP	109
10516	MRP	198
10517	MRP-63	92
10518	MRP-L20	164
10519	MRP-L27	113
10520	MRP-L28	161
10521	MRP-L46	119
10522	MRP-L47	87
10523	MRP-L51	93
10524	MRP-S22	243
10525	MRP-S23	128
10526	MRP-S24	135
10527	MRP-S25	229
10528	MRP-S26	169
10529	MRP-S27	390
10530	MRP-S28	127
10531	MRP-S31	311
10532	MRP-S32	93
10533	MRP-S33	88
10534	MRP-S34	129
10535	MRP-S35	105
10536	MrpF_PhaF	53
10537	MRP_L53	53
10538	Mrr_cat	115
10539	Mrr_cat_2	127
10540	Mrr_N	87
10541	MRVI1	533
10542	Mrx7	66
10543	MR_MLE_C	219
10544	MR_MLE_N	117
10545	MSA-2c	216
10546	Msap1	331
10547	MSA_2	171
10548	MSC	338
10549	MscL	121
10550	MscS_porin	238
10551	MscS_TM	339
10552	MSG	75
10553	Msg2_C	30
10554	MSL1_dimer	37
10555	MSL2-CXC	55
10556	Mso1_C	63
10557	Mso1_Sec1_bdg	40
10558	MSP	241
10559	MSP1a	139
10560	MSP1b	756
10561	MSP1_C	553
10562	MSP7_C	125
10563	MspA	175
10564	Mss4	96
10565	MSSP	51
10566	Mst1_SARAH	48
10567	MSV199	132
10568	MsyB	122
10569	MS_channel	206
10570	MT	344
10571	MT-A70	172
10572	MT0933_antitox	49
10573	MtaB	460
10574	MTABC_N	242
10575	MTA_R1	79
10576	MTBP_C	255
10577	MTBP_mid	341
10578	MTBP_N	253
10579	Mtc	310
10580	MTCP1	62
10581	MTD	274
10582	mTERF	313
10583	Mtf2_C	48
10584	MTH865	70
10585	MTHFR	287
10586	MTHFR_C	95
10587	MtlR	165
10588	MtmB	450
10589	MtN3_slv	87
10590	Mto2_bdg	52
10591	Mtp	231
10592	MTP18	171
10593	Mtr2	164
10594	MtrA	173
10595	MtrB	94
10596	MtrB_PioB	663
10597	MtrC	268
10598	MtrD	218
10599	MtrE	271
10600	MtrF	62
10601	MtrG	64
10602	MtrH	299
10603	MTS	169
10604	MTS_N	156
10605	MttA_Hcf106	53
10606	MTTB	503
10607	Mt_ATP-synt_B	163
10608	Mt_ATP-synt_D	154
10609	Mt_ATP_synt	188
10610	Mu-conotoxin	22
10611	Mu-like_Com	52
10612	Mu-like_gpT	289
10613	Mu-like_Pro	329
10614	Mu-transpos_C	61
10615	MU117	101
10616	MucBP	63
10617	MucB_RseB	178
10618	MucB_RseB_C	97
10619	Mucin	143
10620	Mucin-like	100
10621	Mucin15	315
10622	Mucin2_WxxW	84
10623	Mucin_bdg	115
10624	MUG113	77
10625	muHD	262
10626	MukB	226
10627	MukB_hinge	167
10628	MukE	229
10629	MukF_C	158
10630	MukF_M	161
10631	MULE	96
10632	Multi-haem_cyto	269
10633	Multi_Drug_Res	93
10634	Multi_ubiq	69
10635	Muraidase	175
10636	MurB_C	106
10637	Mur_ligase	88
10638	Mur_ligase_C	91
10639	Mur_ligase_M	192
10640	Mus7	614
10641	Musclin	133
10642	Muskelin_N	199
10643	Mustang	75
10644	Mut7-C	146
10645	Muted	146
10646	MutH	103
10647	MutL	452
10648	MutL_C	147
10649	MutS_I	113
10650	MutS_II	137
10651	MutS_III	191
10652	MutS_IV	92
10653	MutS_V	188
10654	MvaI_BcnI	232
10655	Mvb12	90
10656	MVIN	452
10657	MVL	38
10658	MVP_shoulder	118
10659	MWFE	55
10660	MxiM	115
10661	Mx_ML	149
10662	Myb_CC_LHEQLE	48
10663	Myb_Cef	238
10664	Myb_DNA-binding	47
10665	Myb_DNA-bind_2	65
10666	Myb_DNA-bind_3	96
10667	Myb_DNA-bind_4	90
10668	Myb_DNA-bind_5	78
10669	Myb_DNA-bind_6	60
10670	Myb_DNA-bind_7	88
10671	Myc-LZ	31
10672	MYCBPAP	437
10673	Mycobact_memb	139
10674	Mycoplasma_p37	331
10675	Myco_19_kDa	116
10676	Myco_arth_vir_N	32
10677	Myco_haema	429
10678	Myc_N	332
10679	Myc_target_1	192
10680	Myelin-PO_C	65
10681	Myelin_MBP	151
10682	Myelin_PLP	236
10683	MYEOV2	58
10684	Myf5	71
10685	MYO10_CC	52
10686	Myofilin	155
10687	Myosin-VI_CBD	90
10688	Myosin_head	677
10689	Myosin_N	40
10690	Myosin_tail_1	1081
10691	Myosin_TH1	185
10692	Myotoxins	43
10693	Myotub-related	352
10694	MYT1	241
10695	MyTH4	108
10696	Myticin-prepro	98
10697	m_DGTX_Dc1a_b_c	55
10698	M_domain	246
10699	N-glycanase_C	136
10700	N-glycanase_N	173
10701	N-SET	173
10702	N-Term_TEN	188
10703	N1221	288
10704	N2227	272
10705	N36	35
10706	N6-adenineMlase	159
10707	N6_Mtase	312
10708	N6_N4_Mtase	231
10709	NA37	313
10710	NAAA-beta	63
10711	Nab1	181
10712	Nab2	101
10713	Nab6_mRNP_bdg	317
10714	NABP	412
10715	NAC	57
10716	NACHT	166
10717	NACHT_N	221
10718	NACHT_sigma	42
10719	NAD-GH	576
10720	NAD4L	86
10721	NadA	299
10722	NADase_NGA	446
10723	NADH-G_4Fe-4S_3	40
10724	NADH-UOR_E	74
10725	NADH-u_ox-rdase	82
10726	NADH5_C	181
10727	NADHdeh_related	219
10728	NADHdh	299
10729	NADHdh-2_N	88
10730	NADHdh_A3	78
10731	NADH_4Fe-4S	85
10732	NADH_B2	69
10733	NADH_dehy_S2_C	55
10734	NADH_dhqG_C	51
10735	NADH_dh_m_C1	49
10736	NADH_oxidored	58
10737	NADH_Oxid_Nqo15	123
10738	NADH_u_ox_C	89
10739	NADPH_Ox	101
10740	NAD_binding_1	109
10741	NAD_binding_10	184
10742	NAD_binding_11	122
10743	NAD_binding_2	158
10744	NAD_binding_3	117
10745	NAD_binding_4	257
10746	NAD_binding_5	322
10747	NAD_binding_6	156
10748	NAD_binding_7	104
10749	NAD_binding_8	68
10750	NAD_binding_9	156
10751	NAD_Gly3P_dh_C	142
10752	NAD_Gly3P_dh_N	157
10753	NAD_kinase	292
10754	NAD_synthase	242
10755	NaeI	287
10756	NAF	54
10757	NAGidase	292
10758	NAGLU	333
10759	NAGLU_C	266
10760	NAGLU_N	82
10761	NAGPA	170
10762	Nairovirus_M	644
10763	Nairo_nucleo	442
10764	NAM	117
10765	NAM-associated	166
10766	NanE	192
10767	Nanovirus_C8	153
10768	Nanovirus_coat	170
10769	NAP	264
10770	NapB	127
10771	NapD	76
10772	NapE	54
10773	NAPRTase	241
10774	NAR	117
10775	NAR2	174
10776	NARG2_C	211
10777	NARP1	515
10778	NAS	276
10779	NAT	170
10780	NatB_MDM20	382
10781	Na_Ala_symp	393
10782	Na_Ca_ex	151
10783	Na_Ca_ex_C	127
10784	Na_H_antiporter	303
10785	Na_H_antiport_1	376
10786	Na_H_antiport_2	88
10787	Na_H_antiport_3	419
10788	Na_H_Exchanger	381
10789	Na_K-ATPase	282
10790	Na_Pi_cotrans	137
10791	Na_sulph_symp	472
10792	Na_trans_assoc	203
10793	Na_trans_cytopl	213
10794	NB	100
10795	NB-ARC	288
10796	NB-LRR	390
10797	Nbas_N	282
10798	NBD94	91
10799	Nbl1_Borealin_N	57
10800	NblA	50
10801	NBP1	339
10802	Nbs1_C	64
10803	NCA2	289
10804	NCBP3	59
10805	NCD1	79
10806	NCD2	125
10807	NCD3G	52
10808	NCE101	45
10809	Nckap1	1118
10810	NCKAP5	309
10811	NCOA_u2	117
10812	NCU-G1	361
10813	NDC10_II	318
10814	Ndc1_Nup	613
10815	Ndc80_HEC	153
10816	NdhL	76
10817	NdhM	107
10818	NdhN	153
10819	NdhO	67
10820	NdhS	52
10821	NDK	135
10822	Ndr	283
10823	NDT80_PhoG	186
10824	NDUFA12	96
10825	NDUFB10	126
10826	NDUFB11	86
10827	Ndufs5	96
10828	NDUFV3	35
10829	NDUF_B12	56
10830	NDUF_B4	124
10831	NDUF_B5	187
10832	NDUF_B6	156
10833	NDUF_B7	63
10834	NDUF_B8	177
10835	NDUF_C2	112
10836	NEAT	119
10837	NeA_P2	258
10838	Nebulin	29
10839	nec1	184
10840	NECFESHC	50
10841	Nefa_Nip30_N	105
10842	Neil1-DNA_bind	39
10843	Neisseria_PilC	367
10844	Neisseria_TspB	517
10845	NEL	222
10846	NEMO	68
10847	NEMP	249
10848	Neocarzinostat	110
10849	Neogenin_C	292
10850	Nepo_coat	167
10851	Nepo_coat_C	163
10852	Nepo_coat_N	91
10853	Neprosin	220
10854	Neprosin_AP	118
10855	NERD	108
10856	NESP55	257
10857	NETI	56
10858	NeuB	241
10859	Neugrin	225
10860	Neur	466
10861	Neuralized	150
10862	Neural_ProG_Cyt	119
10863	Neuregulin	400
10864	Neurensin	134
10865	Neurexophilin	211
10866	Neurochondrin	605
10867	Neurokinin_B	58
10868	Neuromodulin	175
10869	Neuromodulin_N	31
10870	Neuroparsin	103
10871	Neuropeptide_S	65
10872	Neuropep_like	61
10873	Neuro_bHLH	127
10874	Neur_chan_LBD	216
10875	Neur_chan_memb	238
10876	NEXCaM_BD	114
10877	Nexin_C	112
10878	NfeD	144
10879	NfI_DNAbd_pre-N	41
10880	NfrA_C	173
10881	NFRKB_winged	103
10882	Nfu_N	87
10883	NGF	112
10884	NgoMIV_restric	275
10885	NGP1NT	130
10886	Nha1_C	465
10887	NhaB	515
10888	NHase_alpha	184
10889	NHase_beta	219
10890	NHL	28
10891	NHR2	67
10892	NHS	620
10893	NIBRIN_BRCT_II	119
10894	Nic96	619
10895	Nicastrin	234
10896	NICE-1	89
10897	NICE-3	181
10898	NicO	283
10899	NID	90
10900	NIDO	87
10901	NIF	156
10902	Nif11	48
10903	NIF3	245
10904	NiFe-hyd_HybE	153
10905	NiFeSe_Hases	505
10906	NiFe_hyd_3_EhaA	97
10907	NiFe_hyd_SSU_C	80
10908	NifQ	160
10909	NifT	64
10910	NifU	67
10911	NifU_N	129
10912	NifW	99
10913	NifZ	73
10914	NigD_C	120
10915	NigD_N	67
10916	NikR_C	77
10917	NIL	73
10918	NinB	131
10919	NinD	57
10920	NinE	58
10921	NinF	58
10922	NinG	186
10923	NINJA_B	111
10924	Ninjurin	103
10925	Nipped-B_C	191
10926	NIPSNAP	102
10927	NIP_1	82
10928	NIR_SIR	159
10929	NIR_SIR_ferr	69
10930	NIT	231
10931	Nitrate_red_del	137
10932	Nitrate_red_gam	219
10933	Nitrophorin	178
10934	Nitroreductase	170
10935	Nitro_FeMo-Co	95
10936	Nitr_red_alph_N	38
10937	Nitr_red_assoc	144
10938	Nitr_red_bet_C	81
10939	Nit_Regul_Hom	107
10940	Ni_hydr_CYTB	182
10941	Njmu-R1	353
10942	NKAIN	207
10943	NKAP	81
10944	NKWYS	139
10945	NLBH	253
10946	NLE	66
10947	NleF_casp_inhib	150
10948	NLPC_P60	105
10949	NlpE	86
10950	NlpE_C	90
10951	nlz1	58
10952	NMD3	242
10953	NMDAR2_C	664
10954	NMN_transporter	176
10955	NMO	331
10956	NmrA	233
10957	NMT	160
10958	NMT1	216
10959	NMT1_2	253
10960	NMT1_3	289
10961	NMT_C	208
10962	NMU	25
10963	Nnf1	110
10964	NNMT_PNMT_TEMT	256
10965	NnrS	366
10966	NnrU	211
10967	NOA36	309
10968	NOB1_Zn_bind	72
10969	Noc2	296
10970	NOC3p	94
10971	NOD	56
10972	Nod1	145
10973	NodA	195
10974	NODP	59
10975	NodS	201
10976	Nodulin	188
10977	Nodulin-like	250
10978	Nodulin_late	54
10979	NodZ	320
10980	Nod_GRP	38
10981	Noelin-1	100
10982	NOG1	58
10983	NOGCT	54
10984	Noggin	216
10985	NolB	150
10986	NolV	207
10987	NolX	709
10988	Nop	229
10989	Nop10p	52
10990	Nop14	875
10991	Nop16	195
10992	NOP19	142
10993	Nop25	137
10994	Nop52	215
10995	Nop53	383
10996	NOP5NT	64
10997	NopRA1	201
10998	NOPS	52
10999	Nore1-SARAH	40
11000	NosD	241
11001	NosL	149
11002	Not1	367
11003	NOT2_3_5	133
11004	Not3	231
11005	Notch	36
11006	NotI	230
11007	Novirhabdo_Nv	122
11008	NOZZLE	335
11009	NO_synthase	363
11010	NP1-WLL	213
11011	NPA	123
11012	Npa1	325
11013	NPAT_C	683
11014	NPBW	116
11015	NPC1_N	244
11016	NPCBM	137
11017	NPCBM_assoc	79
11018	NPCC	130
11019	NPDC1	341
11020	NPF	187
11021	NPFF	110
11022	NPH-II	174
11023	NPH3	257
11024	NPHI_C	148
11025	NPIP	267
11026	NPL4	308
11027	NPM1-C	49
11028	NPP	44
11029	NPP1	196
11030	NPR	17
11031	NPR1_interact	109
11032	NPR1_like_C	205
11033	NPR2	421
11034	NPR3	467
11035	NPV_P10	75
11036	NpwBP	52
11037	NQR2_RnfD_RnfE	292
11038	NQRA	257
11039	NQRA_SLBB	51
11040	NqrM	43
11041	Nramp	358
11042	Nrap	152
11043	Nrap_D2	152
11044	Nrap_D3	158
11045	Nrap_D4	213
11046	Nrap_D5	163
11047	Nrap_D6	135
11048	NRBF2	197
11049	NRBF2_MIT	83
11050	NRDD	561
11051	NRDE-2	325
11052	Nre_C	110
11053	Nre_N	269
11054	Nrf1_activ_bdg	85
11055	Nrf1_DNA-bind	212
11056	NrfD	313
11057	NrfD_2	265
11058	NRho	69
11059	NRIP1_repr_1	308
11060	NRIP1_repr_2	324
11061	NRIP1_repr_3	88
11062	NRIP1_repr_4	312
11063	NRN1	88
11064	Nro1	413
11065	NR_Repeat	49
11066	NS3	220
11067	NS3_envE	75
11068	Nse4-Nse3_bdg	56
11069	Nse4_C	91
11070	Nse5	513
11071	NSF	12
11072	Nsp1	115
11073	NSP10	122
11074	NSP11	583
11075	NSP13	299
11076	Nsp1_C	116
11077	NSP2-B_epitope	272
11078	NSP2_assoc	203
11079	Nsp3_PL2pro	66
11080	nsp7	83
11081	nsp8	198
11082	nsp9	111
11083	NSs	238
11084	NST1	192
11085	NT-C2	146
11086	NT5C	180
11087	NtA	109
11088	NTase_sub_bind	126
11089	NtCtMGAM_N	116
11090	Nterm_IS4	95
11091	NTF-like	118
11092	NTF2	120
11093	NTNH_C	165
11094	Ntox1	96
11095	Ntox10	193
11096	Ntox11	272
11097	Ntox14	205
11098	Ntox15	156
11099	Ntox16	84
11100	Ntox17	94
11101	Ntox21	71
11102	Ntox22	129
11103	Ntox23	193
11104	Ntox24	97
11105	Ntox25	167
11106	Ntox27	129
11107	Ntox28	104
11108	Ntox3	133
11109	Ntox30	103
11110	Ntox33	65
11111	Ntox34	80
11112	Ntox35	77
11113	Ntox37	64
11114	Ntox4	106
11115	Ntox43	123
11116	Ntox44	100
11117	Ntox46	157
11118	Ntox47	112
11119	Ntox5	135
11120	Ntox50	93
11121	Ntox6	273
11122	Ntox8	74
11123	NTPase_1	168
11124	NTPase_I-T	163
11125	NTPase_P4	320
11126	NTP_transferase	248
11127	NTP_transf_2	95
11128	NTP_transf_3	160
11129	NTP_transf_4	161
11130	NTP_transf_5	250
11131	NTP_transf_6	159
11132	NTP_transf_7	321
11133	NTP_transf_8	217
11134	NTP_transf_9	93
11135	NTR	107
11136	NTR2	257
11137	NTS	37
11138	NTS_2	50
11139	Nt_Gln_amidase	184
11140	NuA4	79
11141	Nuc-transf	245
11142	NUC129	63
11143	NUC130_3NT	52
11144	NUC153	29
11145	NUC173	204
11146	NUC194	390
11147	NUC202	61
11148	NUC205	44
11149	Nuclease_act	26
11150	Nucleic_acid_bd	144
11151	Nucleocapsid-N	167
11152	Nucleocap_ssRNA	180
11153	Nucleolin_bd	70
11154	Nucleoplasmin	103
11155	Nucleoporin2	138
11156	Nucleoporin_C	596
11157	Nucleoporin_FG	91
11158	Nucleoporin_FG2	598
11159	Nucleoporin_N	434
11160	Nucleopor_Nup85	566
11161	Nucleoside_tran	309
11162	Nucleos_tra2_C	194
11163	Nucleos_tra2_N	74
11164	Nucleotid_trans	212
11165	Nucleo_LEF-12	173
11166	Nucleo_P87	650
11167	NucS	229
11168	Nuc_deoxyrib_tr	131
11169	Nuc_deoxyri_tr2	108
11170	Nuc_deoxyri_tr3	140
11171	Nuc_H_symport	400
11172	Nuc_N	58
11173	Nuc_recep-AF1	114
11174	Nuc_rec_co-act	49
11175	Nuc_sug_transp	315
11176	NuDC	66
11177	Nudc_N	60
11178	NUDE_C	177
11179	NUDIX	131
11180	NUDIX-like	102
11181	NUDIX_2	188
11182	NUDIX_4	110
11183	NUDIX_5	177
11184	Nudix_N	56
11185	Nudix_N_2	34
11186	Nuf2	139
11187	NUFIP1	53
11188	NUFIP2	593
11189	NuiA	130
11190	NumbF	94
11191	NUMOD1	37
11192	NUMOD3	37
11193	NUMOD4	49
11194	NUP	313
11195	Nup153	509
11196	Nup160	539
11197	Nup188	925
11198	Nup192	1691
11199	NUP214	359
11200	Nup35_RRM	101
11201	Nup35_RRM_2	56
11202	NUP50	71
11203	Nup54	140
11204	Nup84_Nup100	692
11205	Nup88	710
11206	Nup96	292
11207	NupH_GANP	291
11208	Nup_retrotrp_bd	86
11209	NurA	242
11210	NUSAP	295
11211	NusA_N	121
11212	NusB	134
11213	NusG	95
11214	NusG_II	107
11215	NUT	740
11216	NVEALA	64
11217	NYAP_C	266
11218	NYAP_N	396
11219	NYD-SP12_N	564
11220	NYD-SP28	101
11221	NYD-SP28_assoc	60
11222	NYN	146
11223	NYN_YacP	166
11224	Nyv1_N	138
11225	N_Asn_amidohyd	270
11226	N_BRCA1_IG	102
11227	N_methyl	27
11228	N_NLPC_P60	122
11229	O-ag_pol_Wzy	468
11230	O-antigen_lig	468
11231	O-FucT	328
11232	OAD_beta	349
11233	OAD_gamma	77
11234	OAF	243
11235	OAM_alpha	115
11236	OAM_dimer	78
11237	OapA	85
11238	OapA_N	28
11239	OAR	19
11240	OAS1_C	185
11241	OATP	546
11242	Oberon_cc	129
11243	OB_aCoA_assoc	65
11244	OB_NTP_bind	83
11245	OB_RNB	58
11246	OCC1	61
11247	Occludin_ELL	101
11248	OCD_Mu_crystall	318
11249	OCIA	87
11250	Ocnus	107
11251	ocr	101
11252	OCRL_clath_bd	104
11253	Octapeptide	8
11254	Octopine_DH	150
11255	Ocular_alb	402
11256	ODAM	264
11257	ODC_AZ	114
11258	ODR4-like	370
11259	ODV-E18	87
11260	OEP	188
11261	Oest_recep	138
11262	OFCC1	109
11263	Ofd1_CTDD	256
11264	OFeT_1	207
11265	OGFr_III	20
11266	OGFr_N	208
11267	OGG_N	121
11268	Ogr_Delta	47
11269	OHA	77
11270	OHCU_decarbox	155
11271	OKR_DC_1	417
11272	OKR_DC_1_C	132
11273	OKR_DC_1_N	111
11274	Ole-e-6	39
11275	Oleosin	113
11276	OLF	247
11277	Olfactory_mark	151
11278	oligo_HPY	65
11279	OmdA	60
11280	Omega-toxin	37
11281	Omega_Repress	71
11282	Omp28	170
11283	OmpA	95
11284	OmpA_like	197
11285	OmpA_membrane	183
11286	OMPdecase	225
11287	OmpH	156
11288	Omptin	283
11289	OmpW	192
11290	Omp_AT	327
11291	OMP_b-brl	178
11292	OMP_b-brl_2	181
11293	OMP_b-brl_3	408
11294	OMS28_porin	253
11295	OPA3	125
11296	Opacity	132
11297	OpcA	244
11298	OpcA_G6PD_assem	254
11299	OpgC_C	358
11300	Opi1	420
11301	Opiods_neuropep	47
11302	OppC_N	51
11303	OprB	378
11304	OprD	394
11305	OprF	184
11306	OPT	618
11307	Optomotor-blind	79
11308	OpuAC	257
11309	Opy2	35
11310	Op_neuropeptide	30
11311	Orai-1	177
11312	Orbi_NS1	548
11313	Orbi_NS3	193
11314	Orbi_VP1	1297
11315	Orbi_VP2	946
11316	Orbi_VP3	888
11317	Orbi_VP4	640
11318	Orbi_VP5	507
11319	Orbi_VP6	324
11320	Orbi_VP7	348
11321	ORC2	325
11322	ORC3_N	332
11323	ORC4_C	218
11324	ORC5_C	288
11325	ORC6	357
11326	Orexin	129
11327	Orexin_rec2	57
11328	ORF11CD3	53
11329	ORF45	191
11330	ORF6C	114
11331	ORF6N	84
11332	Orf78	103
11333	OrfB_IS605	120
11334	OrfB_Zn_ribbon	69
11335	Organ_specific	117
11336	OrgA_MxiK	182
11337	ORMDL	136
11338	Ornatin	41
11339	Orn_Arg_deC_N	247
11340	Orn_DAP_Arg_deC	92
11341	OrsD	114
11342	Orthopox_35kD	227
11343	Orthopox_A36R	158
11344	Orthopox_A43R	195
11345	Orthopox_A47	244
11346	Orthopox_A49R	162
11347	Orthopox_A5L	271
11348	Orthopox_B11R	71
11349	Orthopox_C10L	83
11350	Orthopox_F14	73
11351	Orthopox_F6	72
11352	Orthopox_F7	80
11353	Orthopox_F8	65
11354	Orthoreo_P10	98
11355	Orthoreo_P17	146
11356	OS-D	93
11357	OSCP	172
11358	Oscp1	175
11359	OSK	202
11360	OsmC	100
11361	Osmo_CC	46
11362	Osmo_MPGsynth	388
11363	OspD	254
11364	OspE	107
11365	OSR1_C	64
11366	OST-HTH	72
11367	OST3_OST6	293
11368	Ost4	34
11369	Ost5	73
11370	OstA	113
11371	OstA_2	158
11372	OstA_C	387
11373	OSTbeta	122
11374	Osteopontin	291
11375	Osteoregulin	160
11376	OSTMP1	237
11377	Osw5	70
11378	OTCace	157
11379	OTCace_N	148
11380	Otopetrin	445
11381	OTOS	69
11382	OTT_1508_deam	64
11383	OTU	127
11384	Ovate	58
11385	Oxidored-like	46
11386	Oxidoreduct_C	279
11387	Oxidored_FMN	341
11388	Oxidored_molyb	172
11389	Oxidored_nitro	399
11390	Oxidored_q2	105
11391	Oxidored_q3	137
11392	Oxidored_q4	99
11393	Oxidored_q5_N	110
11394	Oxidored_q6	131
11395	OxoDH_E1alpha_N	41
11396	OxoGdeHyase_C	152
11397	Oxygenase-NA	172
11398	Oxysterol_BP	373
11399	ox_reductase_C	142
11400	O_anti_polymase	334
11401	O_Spanin_T7	33
11402	P-II	102
11403	P-mevalo_kinase	114
11404	P12	44
11405	P120R	22
11406	p12I	99
11407	P16-Arc	148
11408	P19Arf_N	51
11409	P2	81
11410	P21-Arc	173
11411	P22_AR_C	73
11412	P22_AR_N	114
11413	P22_CoatProtein	417
11414	P22_Cro	60
11415	P22_portal	668
11416	P22_Tail-4	164
11417	p25-alpha	155
11418	P2X_receptor	368
11419	P2_Phage_GpR	131
11420	P30	266
11421	p31comet	265
11422	P33MONOX	291
11423	P34-Arc	240
11424	P35	296
11425	P3A	59
11426	p450	463
11427	p47_phox_C	33
11428	P4Ha_N	135
11429	P5-ATPase	125
11430	P53	196
11431	p53-inducible11	182
11432	P53_C	67
11433	P53_TAD	25
11434	P53_tetramer	42
11435	P5CR_dimer	103
11436	p6	76
11437	P63C	93
11438	P66_CC	44
11439	P68HR	33
11440	PA	93
11441	PA-IIL	107
11442	PA-IL	121
11443	PA14	146
11444	PA26	440
11445	PA28_alpha	61
11446	PA28_beta	145
11447	PaaA_PaaC	261
11448	PaaB	89
11449	PAAR_motif	70
11450	PaaSYMP	153
11451	PaaX	70
11452	PaaX_C	99
11453	Pab87_oct	97
11454	PABP	68
11455	PAC1	284
11456	PAC2	205
11457	PAC3	86
11458	PAC4	80
11459	Pacifastin_I	40
11460	Packaging_FI	131
11461	Pacs-1	414
11462	PACT_coil_coil	83
11463	PAD	381
11464	PadR	75
11465	PADR1	53
11466	PAD_M	159
11467	PAD_N	113
11468	PAD_porph	319
11469	PAE	355
11470	PAF	76
11471	PAF-AH_p_II	379
11472	Paf1	423
11473	Paf67	404
11474	PAG	429
11475	PAGK	64
11476	PagL	134
11477	PagP	145
11478	PAH	45
11479	Paired_CXXCH_1	42
11480	Pal1	138
11481	PALB2_WD40	351
11482	PalH	330
11483	Palm_thioest	279
11484	PALP	294
11485	Pam16	127
11486	Pam17	165
11487	PAM2	18
11488	Pannexin_like	350
11489	Pantoate_ligase	266
11490	Pantoate_transf	259
11491	PAN_1	79
11492	PAN_2	66
11493	PAN_3	71
11494	PAN_4	51
11495	Pan_kinase	208
11496	PaO	88
11497	PAP1	371
11498	PAP2	136
11499	PAP2_3	190
11500	PAP2_C	72
11501	PAPA-1	86
11502	PapA_C	122
11503	PapB	91
11504	PapC_C	66
11505	PapC_N	146
11506	PapD-like	102
11507	PapD_C	63
11508	PapD_N	125
11509	PapG_C	108
11510	PapG_N	226
11511	Papilin_u7	92
11512	Papilloma_E5	72
11513	Papilloma_E5A	91
11514	PapJ	187
11515	Papo_T_antigen	93
11516	PAPS_reduct	174
11517	PAP_assoc	62
11518	PAP_central	248
11519	Pap_E4	95
11520	PAP_fibrillin	198
11521	PAP_PilO	417
11522	PAP_RNA-bind	171
11523	PAR1	156
11524	ParA	246
11525	Paralemmin	314
11526	Paramecium_SA	63
11527	Paramyxo_C	204
11528	Paramyxo_ncap	524
11529	Paramyxo_NS_C	164
11530	Paramyxo_P	248
11531	Paramyxo_PCT	311
11532	Paramyxo_PNT	309
11533	Paramyx_P_V_C	178
11534	Parathyroid	107
11535	ParB	127
11536	ParBc	90
11537	ParBc_2	164
11538	ParcG	183
11539	ParD	79
11540	Pardaxin	33
11541	ParD_antitoxin	81
11542	ParD_like	73
11543	ParE-like_toxin	87
11544	Parecho_VpG	20
11545	PaREP1	115
11546	PaRep2a	122
11547	PaRep2b	512
11548	ParE_toxin	90
11549	ParG	76
11550	PARG_cat	336
11551	PARM	297
11552	PARP	195
11553	PARP_reg	135
11554	PARP_regulatory	291
11555	partial_CstF	62
11556	Parvo_coat	542
11557	Parvo_coat_N	64
11558	Parvo_NS1	272
11559	PAS	113
11560	PASTA	63
11561	PAS_10	106
11562	PAS_11	113
11563	PAS_2	107
11564	PAS_3	89
11565	PAS_4	110
11566	PAS_5	137
11567	PAS_6	115
11568	PAS_7	115
11569	PAS_8	67
11570	PAS_9	104
11571	Pas_Saposin	76
11572	PAT1	856
11573	Patatin	204
11574	Patched	811
11575	Pathogen_betaC1	117
11576	PATR	30
11577	PAW	198
11578	PAX	125
11579	Pax2_C	113
11580	Pax7	45
11581	Paxillin	202
11582	PAXIP1_C	135
11583	PAXNEB	364
11584	PAXX	194
11585	PAZ	137
11586	PAZ_siRNAbind	127
11587	PA_decarbox	158
11588	PB1	84
11589	PB1-F2	87
11590	PBAN	184
11591	PBC	188
11592	PBCV_basic_adap	38
11593	PBD	59
11594	PBP	132
11595	PBP-Tp47_a	162
11596	PBP-Tp47_c	158
11597	PBP1_TM	85
11598	PBP5_C	91
11599	PBP_dimer	180
11600	PBP_GOBP	113
11601	PBP_like	193
11602	PBP_like_2	282
11603	PBP_N	138
11604	PBP_sp32	243
11605	PBSX_XtrA	64
11606	PBS_linker_poly	126
11607	PC-Esterase	284
11608	PC4	52
11609	PCAF_N	251
11610	PCB_OB	112
11611	Pcc1	74
11612	PCDO_beta_N	34
11613	PCEMA1	299
11614	PcF	45
11615	PcfJ	144
11616	PcfK	130
11617	PCI	105
11618	PCIF1_WW	172
11619	PCM1_C	628
11620	PCMD	233
11621	PCMT	210
11622	PCNA_C	128
11623	PCNA_N	127
11624	PCNP	156
11625	PCO_ADO	201
11626	PCP	145
11627	PCP_red	45
11628	PcrB	226
11629	PCRF	193
11630	PCuAC	109
11631	PCYCGC	154
11632	PC_rep	35
11633	PD-C2-AF1	249
11634	PD40	38
11635	Pdase_C33_assoc	147
11636	PDCD2_C	165
11637	PDCD7	308
11638	PDCD9	448
11639	PDDEXK_1	255
11640	PDDEXK_10	74
11641	PDDEXK_2	229
11642	PDDEXK_3	118
11643	PDDEXK_4	180
11644	PDDEXK_5	149
11645	PDDEXK_6	220
11646	PDDEXK_7	165
11647	PDDEXK_9	105
11648	PDE6_gamma	82
11649	PDE8	47
11650	PDEase_I	238
11651	PDEase_II	338
