,sim_dom1,sim_dom2
36554,RecQ_Zn_bind,Cation_ATPase_C
36555,RecQ_Zn_bind,Nop
36556,RecQ_Zn_bind,Ald_Xan_dh_C2
36557,RecQ_Zn_bind,TspO_MBR
36558,RecQ_Zn_bind,Disintegrin
36559,RecQ_Zn_bind,Cbl_N3
36560,RecQ_Zn_bind,CBS
36561,RecQ_Zn_bind,Aldo_ket_red
36562,RecQ_Zn_bind,Topo_C_assoc
36563,RecQ_Zn_bind,zf-Sec23_Sec24
36564,RecQ_Zn_bind,Topoisom_I_N
36565,RecQ_Zn_bind,Aminotran_4
36566,RecQ_Zn_bind,PRO8NT
36567,RecQ_Zn_bind,Ribosomal_L5_C
36568,RecQ_Zn_bind,Ald_Xan_dh_C
36569,RecQ_Zn_bind,RNA_pol_N
36570,RecQ_Zn_bind,HIN
36571,RecQ_Zn_bind,SUFU_C
36572,RecQ_Zn_bind,Cpn60_TCP1
36573,RecQ_Zn_bind,ATP-synt_DE_N
36574,RecQ_Zn_bind,Evr1_Alr
36575,RecQ_Zn_bind,ASF1_hist_chap
36576,RecQ_Zn_bind,DNA_pol_B_thumb
36577,RecQ_Zn_bind,DcpS
36578,RecQ_Zn_bind,CDP-OH_P_transf
36579,RecQ_Zn_bind,Gcd10p
36580,RecQ_Zn_bind,CN_hydrolase
36581,RecQ_Zn_bind,PRMT5_C
36582,RecQ_Zn_bind,DHHA1
36583,RecQ_Zn_bind,ADK_lid
36584,RecQ_Zn_bind,RNA_pol_Rpb1_2
36585,RecQ_Zn_bind,RNA_pol_Rpb1_1
36586,RecQ_Zn_bind,RNA_pol_Rpb1_4
36587,RecQ_Zn_bind,RNA_pol_Rpb1_5
36588,RecQ_Zn_bind,B12-binding_2
36589,RecQ_Zn_bind,p450
36590,RecQ_Zn_bind,Prenyltransf
36591,RecQ_Zn_bind,TSP_3
36592,RecQ_Zn_bind,ERAP1_C
36593,RecQ_Zn_bind,FTO_CTD
36594,RecQ_Zn_bind,Ribosomal_S10
36595,RecQ_Zn_bind,G6PD_C
36596,RecQ_Zn_bind,Ribosomal_S16
36597,RecQ_Zn_bind,Ribosomal_S18
36598,RecQ_Zn_bind,Ribosomal_S19
36599,RecQ_Zn_bind,AIRC
36600,RecQ_Zn_bind,CTD_bind
36601,RecQ_Zn_bind,RNB
36602,RecQ_Zn_bind,AIRS_C
36603,RecQ_Zn_bind,zf-CW
36604,RecQ_Zn_bind,OLF
36605,RecQ_Zn_bind,RNase_PH_C
36606,RecQ_Zn_bind,MoCF_biosynth
36607,RecQ_Zn_bind,Ribosomal_L4
36608,RecQ_Zn_bind,Ribosomal_L6
36609,RecQ_Zn_bind,Ribosomal_L1
36610,RecQ_Zn_bind,Ribosomal_L16
36611,RecQ_Zn_bind,Thymidylat_synt
36612,RecQ_Zn_bind,Ribosomal_S8
36613,RecQ_Zn_bind,Ribosomal_L9_N
36614,RecQ_Zn_bind,Frataxin_Cyay
36615,RecQ_Zn_bind,Nucleos_tra2_C
36616,RecQ_Zn_bind,Ribosomal_L14
36617,RecQ_Zn_bind,Ribosomal_L17
36618,RecQ_Zn_bind,Ribosomal_L10
36619,RecQ_Zn_bind,Ribosomal_L13
36620,RecQ_Zn_bind,Acyl-CoA_dh_M
36621,RecQ_Zn_bind,OAS1_C
36622,RecQ_Zn_bind,FAD_binding_7
36623,RecQ_Zn_bind,Orn_DAP_Arg_deC
36624,RecQ_Zn_bind,PGM_PMM_I
36625,RecQ_Zn_bind,14-3-3
36626,RecQ_Zn_bind,Flavokinase
36627,RecQ_Zn_bind,Biopterin_H
36628,RecQ_Zn_bind,PGM_PMM_III
36629,RecQ_Zn_bind,Carb_anhydrase
36630,RecQ_Zn_bind,RPE65
36631,RecQ_Zn_bind,GMP_PDE_delta
36632,RecQ_Zn_bind,SRF-TF
36633,RecQ_Zn_bind,Citrate_synt
36634,RecQ_Zn_bind,THUMP
36635,RecQ_Zn_bind,ATP-gua_PtransN
36636,RecQ_Zn_bind,Neil1-DNA_bind
36637,RecQ_Zn_bind,PGK
36638,S10_plectin,Fic
36639,S10_plectin,MutS_I
36640,S10_plectin,ProRS-C_1
36641,S10_plectin,PTPA
36642,S10_plectin,Glyco_transf_29
36643,S10_plectin,DUF1241
36644,S10_plectin,Dak2
36645,S10_plectin,Serpin
36646,S10_plectin,Cyt-b5
36647,S10_plectin,Flavoprotein
36648,S10_plectin,zf-AN1
36649,S10_plectin,zf-C2HC
36650,S10_plectin,ATP-synt
36651,S10_plectin,5_nucleotid_C
36652,S10_plectin,PX
36653,S10_plectin,M20_dimer
36654,S10_plectin,WW
36655,S10_plectin,NAGLU_C
36656,S10_plectin,S-methyl_trans
36657,S10_plectin,HA2
36658,S10_plectin,PAP_assoc
36659,S10_plectin,Ribosomal_L35p
36660,S10_plectin,PolyA_pol_RNAbd
36661,S10_plectin,PIG-L
36662,S10_plectin,IL8
36663,S10_plectin,ATP-synt_ab_C
36664,S10_plectin,zf-UBR
36665,S10_plectin,SDF
36666,S10_plectin,HBB
36667,S10_plectin,S-AdoMet_synt_C
36668,S10_plectin,PMSR
36669,S10_plectin,TP_methylase
36670,S10_plectin,S-AdoMet_synt_M
36671,S10_plectin,PARP_reg
36672,S10_plectin,NIF3
36673,S10_plectin,Ribosomal_L32e
36674,S10_plectin,GTP_EFTU_D3
36675,S10_plectin,COX2_TM
36676,S10_plectin,zf-A20
36677,S10_plectin,Pur_DNA_glyco
36678,S10_plectin,Gln-synt_N
36679,S10_plectin,RPAP2_Rtr1
36680,S10_plectin,Notch
36681,S10_plectin,Sua5_yciO_yrdC
36682,S10_plectin,mTERF
36683,S10_plectin,Voltage_CLC
36684,S10_plectin,Ribosomal_S14
36685,S10_plectin,Ribosomal_L39
36686,S10_plectin,ArfGap
36687,S10_plectin,Mito_carr
36688,S10_plectin,Hemerythrin
36689,S10_plectin,DUF902
36690,S10_plectin,Ribosomal_S4e
36691,S10_plectin,Thg1C
36692,S10_plectin,Lyase_1
36693,S10_plectin,Amidase_2
36694,S10_plectin,ERO1
36695,S10_plectin,UDG
36696,S10_plectin,MIP
36697,S10_plectin,MIT
36698,S10_plectin,RnaseA
36699,S10_plectin,SUI1
36700,S10_plectin,GHMP_kinases_C
36701,S10_plectin,Spermine_synt_N
36702,S10_plectin,MoeA_C
36703,S10_plectin,SRP_SPB
36704,S10_plectin,tRNA-synt_1c_C
36705,S10_plectin,MoeA_N
36706,S10_plectin,Annexin
36707,S10_plectin,MM_CoA_mutase
36708,S10_plectin,Inos-1-P_synth
36709,S10_plectin,ATP-synt_C
36710,S10_plectin,ClpB_D2-small
36711,S10_plectin,Ceramidase_alk
36712,S10_plectin,MGS
36713,S10_plectin,PNP_phzG_C
36714,S10_plectin,ANATO
36715,S10_plectin,MutL_C
36716,S10_plectin,Pep_deformylase
36717,S10_plectin,POLO_box
36718,S10_plectin,Aldolase_II
36719,S10_plectin,Cbl_N
36720,S10_plectin,TPK_B1_binding
36721,S10_plectin,AXH
36722,S10_plectin,VPS9
36723,S10_plectin,ORC5_C
36724,S10_plectin,BTK
36725,S10_plectin,VKOR
36726,S10_plectin,Pyrophosphatase
36727,S10_plectin,zf-CXXC
36728,S10_plectin,Ribosomal_L11
36729,S10_plectin,NDK
36730,S10_plectin,MutS_III
36731,S10_plectin,Arg_tRNA_synt_N
36732,S10_plectin,Oxidored_q6
36733,S10_plectin,Ribosomal_S6e
36734,S10_plectin,Gal_Lectin
36735,S10_plectin,PAP_central
36736,S10_plectin,Ribosomal_S6
36737,S10_plectin,Ribosomal_S7
36738,S10_plectin,Sec1
36739,S10_plectin,Sec7
36740,S10_plectin,ribosomal_L24
36741,S10_plectin,Coprogen_oxidas
36742,S10_plectin,SecY
36743,S10_plectin,PROCN
36744,S10_plectin,RabGAP-TBC
36745,S10_plectin,SRP19
36746,S10_plectin,PEPCK_N
36747,S10_plectin,Rbsn
36748,S10_plectin,Urocanase_C
36749,S10_plectin,Isochorismatase
36750,S10_plectin,AA_kinase
36751,S10_plectin,Peptidase_M24
36752,S10_plectin,Na_Ca_ex
36753,S10_plectin,VHL
36754,S10_plectin,Molybdopterin
36755,S10_plectin,RNA_pol
36756,S10_plectin,PK_C
36757,S10_plectin,TPK_catalytic
36758,S10_plectin,MAPEG
36759,S10_plectin,Cation_ATPase_C
36760,S10_plectin,Nop
36761,S10_plectin,Ald_Xan_dh_C2
36762,S10_plectin,TspO_MBR
36763,S10_plectin,Disintegrin
36764,S10_plectin,Cbl_N3
36765,S10_plectin,CBS
36766,S10_plectin,Aldo_ket_red
36767,S10_plectin,Topo_C_assoc
36768,S10_plectin,zf-Sec23_Sec24
36769,S10_plectin,Topoisom_I_N
36770,S10_plectin,Aminotran_4
36771,S10_plectin,PRO8NT
36772,S10_plectin,Ribosomal_L5_C
36773,S10_plectin,Ald_Xan_dh_C
36774,S10_plectin,RNA_pol_N
36775,S10_plectin,HIN
36776,S10_plectin,SUFU_C
36777,S10_plectin,Cpn60_TCP1
36778,S10_plectin,ATP-synt_DE_N
36779,S10_plectin,Evr1_Alr
36780,S10_plectin,ASF1_hist_chap
36781,S10_plectin,DNA_pol_B_thumb
36782,S10_plectin,DcpS
36783,S10_plectin,CDP-OH_P_transf
36784,S10_plectin,Gcd10p
36785,S10_plectin,CN_hydrolase
36786,S10_plectin,PRMT5_C
36787,S10_plectin,DHHA1
36788,S10_plectin,ADK_lid
36789,S10_plectin,RNA_pol_Rpb1_2
36790,S10_plectin,RNA_pol_Rpb1_1
36791,S10_plectin,RNA_pol_Rpb1_4
36792,S10_plectin,RNA_pol_Rpb1_5
36793,S10_plectin,B12-binding_2
36794,S10_plectin,p450
36795,S10_plectin,Prenyltransf
36796,S10_plectin,TSP_3
36797,S10_plectin,ERAP1_C
36798,S10_plectin,FTO_CTD
36799,S10_plectin,Ribosomal_S10
36800,S10_plectin,G6PD_C
36801,S10_plectin,Ribosomal_S16
36802,S10_plectin,Ribosomal_S18
36803,S10_plectin,Ribosomal_S19
36804,S10_plectin,AIRC
36805,S10_plectin,CTD_bind
36806,S10_plectin,RNB
36807,S10_plectin,AIRS_C
36808,S10_plectin,zf-CW
36809,S10_plectin,OLF
36810,S10_plectin,RNase_PH_C
36811,S10_plectin,MoCF_biosynth
36812,S10_plectin,Ribosomal_L4
36813,S10_plectin,Ribosomal_L6
36814,S10_plectin,Ribosomal_L1
36815,S10_plectin,Ribosomal_L16
36816,S10_plectin,Thymidylat_synt
36817,S10_plectin,Ribosomal_S8
36818,S10_plectin,Ribosomal_L9_N
36819,S10_plectin,Frataxin_Cyay
36820,S10_plectin,Nucleos_tra2_C
36821,S10_plectin,Ribosomal_L14
36822,S10_plectin,Ribosomal_L17
36823,S10_plectin,Ribosomal_L10
36824,S10_plectin,Ribosomal_L13
36825,S10_plectin,Acyl-CoA_dh_M
36826,S10_plectin,OAS1_C
36827,S10_plectin,FAD_binding_7
36828,S10_plectin,Orn_DAP_Arg_deC
36829,S10_plectin,PGM_PMM_I
36830,S10_plectin,14-3-3
36831,S10_plectin,Flavokinase
36832,S10_plectin,Biopterin_H
36833,S10_plectin,PGM_PMM_III
36834,S10_plectin,Carb_anhydrase
36835,S10_plectin,RPE65
36836,S10_plectin,GMP_PDE_delta
36837,S10_plectin,SRF-TF
36838,S10_plectin,Citrate_synt
36839,S10_plectin,THUMP
36840,S10_plectin,ATP-gua_PtransN
36841,S10_plectin,Neil1-DNA_bind
36842,S10_plectin,PGK
36843,M20_dimer,Fic
36844,M20_dimer,MutS_I
36845,M20_dimer,ProRS-C_1
36846,M20_dimer,PTPA
36847,M20_dimer,Glyco_transf_29
36848,M20_dimer,DUF1241
36849,M20_dimer,Dak2
36850,M20_dimer,Serpin
36851,M20_dimer,Cyt-b5
36852,M20_dimer,Flavoprotein
36853,M20_dimer,zf-AN1
36854,M20_dimer,zf-C2HC
36855,M20_dimer,ATP-synt
36856,M20_dimer,5_nucleotid_C
36857,M20_dimer,PX
36858,M20_dimer,WW
36859,M20_dimer,NAGLU_C
36860,M20_dimer,S-methyl_trans
36861,M20_dimer,HA2
36862,M20_dimer,PAP_assoc
36863,M20_dimer,Ribosomal_L35p
36864,M20_dimer,PolyA_pol_RNAbd
36865,M20_dimer,PIG-L
36866,M20_dimer,IL8
36867,M20_dimer,ATP-synt_ab_C
36868,M20_dimer,zf-UBR
36869,M20_dimer,SDF
36870,M20_dimer,HBB
36871,M20_dimer,S-AdoMet_synt_C
36872,M20_dimer,PMSR
36873,M20_dimer,TP_methylase
36874,M20_dimer,S-AdoMet_synt_M
36875,M20_dimer,PARP_reg
36876,M20_dimer,NIF3
36877,M20_dimer,Ribosomal_L32e
36878,M20_dimer,GTP_EFTU_D3
36879,M20_dimer,COX2_TM
36880,M20_dimer,zf-A20
36881,M20_dimer,Pur_DNA_glyco
36882,M20_dimer,Gln-synt_N
36883,M20_dimer,RPAP2_Rtr1
36884,M20_dimer,Notch
36885,M20_dimer,Sua5_yciO_yrdC
36886,M20_dimer,mTERF
36887,M20_dimer,Voltage_CLC
36888,M20_dimer,Ribosomal_S14
36889,M20_dimer,Ribosomal_L39
36890,M20_dimer,ArfGap
36891,M20_dimer,Mito_carr
36892,M20_dimer,Hemerythrin
36893,M20_dimer,DUF902
36894,M20_dimer,Ribosomal_S4e
36895,M20_dimer,Thg1C
36896,M20_dimer,Lyase_1
36897,M20_dimer,Amidase_2
36898,M20_dimer,ERO1
36899,M20_dimer,UDG
36900,M20_dimer,MIP
36901,M20_dimer,MIT
36902,M20_dimer,RnaseA
36903,M20_dimer,SUI1
36904,M20_dimer,GHMP_kinases_C
36905,M20_dimer,Spermine_synt_N
36906,M20_dimer,MoeA_C
36907,M20_dimer,SRP_SPB
36908,M20_dimer,tRNA-synt_1c_C
36909,M20_dimer,MoeA_N
36910,M20_dimer,Annexin
36911,M20_dimer,MM_CoA_mutase
36912,M20_dimer,Inos-1-P_synth
36913,M20_dimer,ATP-synt_C
36914,M20_dimer,ClpB_D2-small
36915,M20_dimer,Ceramidase_alk
36916,M20_dimer,MGS
36917,M20_dimer,PNP_phzG_C
36918,M20_dimer,ANATO
36919,M20_dimer,MutL_C
36920,M20_dimer,Pep_deformylase
36921,M20_dimer,POLO_box
36922,M20_dimer,Aldolase_II
36923,M20_dimer,Cbl_N
36924,M20_dimer,TPK_B1_binding
36925,M20_dimer,AXH
36926,M20_dimer,VPS9
36927,M20_dimer,ORC5_C
36928,M20_dimer,BTK
36929,M20_dimer,VKOR
36930,M20_dimer,Pyrophosphatase
36931,M20_dimer,zf-CXXC
36932,M20_dimer,Ribosomal_L11
36933,M20_dimer,NDK
36934,M20_dimer,MutS_III
36935,M20_dimer,Arg_tRNA_synt_N
36936,M20_dimer,Oxidored_q6
36937,M20_dimer,Ribosomal_S6e
36938,M20_dimer,Gal_Lectin
36939,M20_dimer,PAP_central
36940,M20_dimer,Ribosomal_S6
36941,M20_dimer,Ribosomal_S7
36942,M20_dimer,Sec1
36943,M20_dimer,Sec7
36944,M20_dimer,ribosomal_L24
36945,M20_dimer,Coprogen_oxidas
36946,M20_dimer,SecY
36947,M20_dimer,PROCN
36948,M20_dimer,RabGAP-TBC
36949,M20_dimer,SRP19
36950,M20_dimer,PEPCK_N
36951,M20_dimer,Rbsn
36952,M20_dimer,Urocanase_C
36953,M20_dimer,Isochorismatase
36954,M20_dimer,AA_kinase
36955,M20_dimer,Peptidase_M24
36956,M20_dimer,Na_Ca_ex
36957,M20_dimer,VHL
36958,M20_dimer,Molybdopterin
36959,M20_dimer,RNA_pol
36960,M20_dimer,PK_C
36961,M20_dimer,TPK_catalytic
36962,M20_dimer,MAPEG
36963,M20_dimer,Cation_ATPase_C
36964,M20_dimer,Nop
36965,M20_dimer,Ald_Xan_dh_C2
36966,M20_dimer,TspO_MBR
36967,M20_dimer,Disintegrin
36968,M20_dimer,Cbl_N3
36969,M20_dimer,CBS
36970,M20_dimer,Aldo_ket_red
36971,M20_dimer,Topo_C_assoc
36972,M20_dimer,zf-Sec23_Sec24
36973,M20_dimer,Topoisom_I_N
36974,M20_dimer,Aminotran_4
36975,M20_dimer,PRO8NT
36976,M20_dimer,Ribosomal_L5_C
36977,M20_dimer,Ald_Xan_dh_C
36978,M20_dimer,RNA_pol_N
36979,M20_dimer,HIN
36980,M20_dimer,SUFU_C
36981,M20_dimer,Cpn60_TCP1
36982,M20_dimer,ATP-synt_DE_N
36983,M20_dimer,Evr1_Alr
36984,M20_dimer,ASF1_hist_chap
36985,M20_dimer,DNA_pol_B_thumb
36986,M20_dimer,DcpS
36987,M20_dimer,CDP-OH_P_transf
36988,M20_dimer,Gcd10p
36989,M20_dimer,CN_hydrolase
36990,M20_dimer,PRMT5_C
36991,M20_dimer,DHHA1
36992,M20_dimer,ADK_lid
36993,M20_dimer,RNA_pol_Rpb1_2
36994,M20_dimer,RNA_pol_Rpb1_1
36995,M20_dimer,RNA_pol_Rpb1_4
36996,M20_dimer,RNA_pol_Rpb1_5
36997,M20_dimer,B12-binding_2
36998,M20_dimer,p450
36999,M20_dimer,Prenyltransf
37000,M20_dimer,TSP_3
37001,M20_dimer,ERAP1_C
37002,M20_dimer,FTO_CTD
37003,M20_dimer,Ribosomal_S10
37004,M20_dimer,G6PD_C
37005,M20_dimer,Ribosomal_S16
37006,M20_dimer,Ribosomal_S18
37007,M20_dimer,Ribosomal_S19
37008,M20_dimer,AIRC
37009,M20_dimer,CTD_bind
37010,M20_dimer,RNB
37011,M20_dimer,AIRS_C
37012,M20_dimer,zf-CW
37013,M20_dimer,OLF
37014,M20_dimer,RNase_PH_C
37015,M20_dimer,MoCF_biosynth
37016,M20_dimer,Ribosomal_L4
37017,M20_dimer,Ribosomal_L6
37018,M20_dimer,Ribosomal_L1
37019,M20_dimer,Ribosomal_L16
37020,M20_dimer,Thymidylat_synt
37021,M20_dimer,Ribosomal_S8
37022,M20_dimer,Ribosomal_L9_N
37023,M20_dimer,Frataxin_Cyay
37024,M20_dimer,Nucleos_tra2_C
37025,M20_dimer,Ribosomal_L14
37026,M20_dimer,Ribosomal_L17
37027,M20_dimer,Ribosomal_L10
37028,M20_dimer,Ribosomal_L13
37029,M20_dimer,Acyl-CoA_dh_M
37030,M20_dimer,OAS1_C
37031,M20_dimer,FAD_binding_7
37032,M20_dimer,Orn_DAP_Arg_deC
37033,M20_dimer,PGM_PMM_I
37034,M20_dimer,14-3-3
37035,M20_dimer,Flavokinase
37036,M20_dimer,Biopterin_H
37037,M20_dimer,PGM_PMM_III
37038,M20_dimer,Carb_anhydrase
37039,M20_dimer,RPE65
37040,M20_dimer,GMP_PDE_delta
37041,M20_dimer,SRF-TF
37042,M20_dimer,Citrate_synt
37043,M20_dimer,THUMP
37044,M20_dimer,ATP-gua_PtransN
37045,M20_dimer,Neil1-DNA_bind
37046,M20_dimer,PGK
37047,WW,Fic
37048,WW,MutS_I
37049,WW,ProRS-C_1
37050,WW,PTPA
37051,WW,DUF1241
37052,WW,Dak2
37053,WW,Flavoprotein
37054,WW,ATP-synt
37055,WW,5_nucleotid_C
37056,WW,NAGLU_C
37057,WW,S-methyl_trans
37058,WW,PAP_assoc
37059,WW,Ribosomal_L35p
37060,WW,PolyA_pol_RNAbd
37061,WW,PIG-L
37062,WW,ATP-synt_ab_C
37063,WW,zf-UBR
37064,WW,SDF
37065,WW,HBB
37066,WW,S-AdoMet_synt_C
37067,WW,PMSR
37068,WW,TP_methylase
37069,WW,S-AdoMet_synt_M
37070,WW,PARP_reg
37071,WW,NIF3
37072,WW,Ribosomal_L32e
37073,WW,GTP_EFTU_D3
37074,WW,COX2_TM
37075,WW,Pur_DNA_glyco
37076,WW,Gln-synt_N
37077,WW,RPAP2_Rtr1
37078,WW,Sua5_yciO_yrdC
37079,WW,mTERF
37080,WW,Voltage_CLC
37081,WW,Ribosomal_S14
37082,WW,Ribosomal_L39
37083,WW,Hemerythrin
37084,WW,DUF902
37085,WW,Ribosomal_S4e
37086,WW,Thg1C
37087,WW,Lyase_1
37088,WW,Amidase_2
37089,WW,ERO1
37090,WW,UDG
37091,WW,SUI1
37092,WW,GHMP_kinases_C
37093,WW,Spermine_synt_N
37094,WW,MoeA_C
37095,WW,SRP_SPB
37096,WW,tRNA-synt_1c_C
37097,WW,MoeA_N
37098,WW,MM_CoA_mutase
37099,WW,Inos-1-P_synth
37100,WW,ATP-synt_C
37101,WW,ClpB_D2-small
37102,WW,Ceramidase_alk
37103,WW,MGS
37104,WW,PNP_phzG_C
37105,WW,MutL_C
37106,WW,Pep_deformylase
37107,WW,POLO_box
37108,WW,Aldolase_II
37109,WW,Cbl_N
37110,WW,TPK_B1_binding
37111,WW,AXH
37112,WW,ORC5_C
37113,WW,BTK
37114,WW,VKOR
37115,WW,Pyrophosphatase
37116,WW,Ribosomal_L11
37117,WW,MutS_III
37118,WW,Arg_tRNA_synt_N
37119,WW,Oxidored_q6
37120,WW,Ribosomal_S6e
37121,WW,Gal_Lectin
37122,WW,PAP_central
37123,WW,Ribosomal_S6
37124,WW,Ribosomal_S7
37125,WW,Sec1
37126,WW,ribosomal_L24
37127,WW,Coprogen_oxidas
37128,WW,SecY
37129,WW,PROCN
37130,WW,SRP19
37131,WW,PEPCK_N
37132,WW,Rbsn
37133,WW,Urocanase_C
37134,WW,Isochorismatase
37135,WW,AA_kinase
37136,WW,Peptidase_M24
37137,WW,VHL
37138,WW,Molybdopterin
37139,WW,RNA_pol
37140,WW,PK_C
37141,WW,TPK_catalytic
37142,WW,MAPEG
37143,WW,Ald_Xan_dh_C2
37144,WW,TspO_MBR
37145,WW,Cbl_N3
37146,WW,Topo_C_assoc
37147,WW,zf-Sec23_Sec24
37148,WW,Topoisom_I_N
37149,WW,Aminotran_4
37150,WW,PRO8NT
37151,WW,Ribosomal_L5_C
37152,WW,Ald_Xan_dh_C
37153,WW,RNA_pol_N
37154,WW,HIN
37155,WW,SUFU_C
37156,WW,ATP-synt_DE_N
37157,WW,Evr1_Alr
37158,WW,ASF1_hist_chap
37159,WW,DNA_pol_B_thumb
37160,WW,DcpS
37161,WW,CDP-OH_P_transf
37162,WW,Gcd10p
37163,WW,CN_hydrolase
37164,WW,PRMT5_C
37165,WW,DHHA1
37166,WW,ADK_lid
37167,WW,RNA_pol_Rpb1_2
37168,WW,RNA_pol_Rpb1_1
37169,WW,RNA_pol_Rpb1_4
37170,WW,RNA_pol_Rpb1_5
37171,WW,B12-binding_2
37172,WW,Prenyltransf
37173,WW,ERAP1_C
37174,WW,FTO_CTD
37175,WW,Ribosomal_S10
37176,WW,G6PD_C
37177,WW,Ribosomal_S16
37178,WW,Ribosomal_S18
37179,WW,Ribosomal_S19
37180,WW,AIRC
37181,WW,CTD_bind
37182,WW,RNB
37183,WW,AIRS_C
37184,WW,zf-CW
37185,WW,RNase_PH_C
37186,WW,MoCF_biosynth
37187,WW,Ribosomal_L4
37188,WW,Ribosomal_L6
37189,WW,Ribosomal_L1
37190,WW,Ribosomal_L16
37191,WW,Thymidylat_synt
37192,WW,Ribosomal_S8
37193,WW,Ribosomal_L9_N
37194,WW,Frataxin_Cyay
37195,WW,Nucleos_tra2_C
37196,WW,Ribosomal_L14
37197,WW,Ribosomal_L17
37198,WW,Ribosomal_L10
37199,WW,Ribosomal_L13
37200,WW,OAS1_C
37201,WW,FAD_binding_7
37202,WW,Orn_DAP_Arg_deC
37203,WW,PGM_PMM_I
37204,WW,14-3-3
37205,WW,Flavokinase
37206,WW,Biopterin_H
37207,WW,PGM_PMM_III
37208,WW,RPE65
37209,WW,GMP_PDE_delta
37210,WW,SRF-TF
37211,WW,Citrate_synt
37212,WW,THUMP
37213,WW,ATP-gua_PtransN
37214,WW,Neil1-DNA_bind
37215,WW,PGK
37216,NAGLU_C,Fic
37217,NAGLU_C,MutS_I
37218,NAGLU_C,ProRS-C_1
37219,NAGLU_C,PTPA
37220,NAGLU_C,Glyco_transf_29
37221,NAGLU_C,DUF1241
37222,NAGLU_C,Dak2
37223,NAGLU_C,Serpin
37224,NAGLU_C,Cyt-b5
37225,NAGLU_C,Flavoprotein
37226,NAGLU_C,zf-AN1
37227,NAGLU_C,zf-C2HC
37228,NAGLU_C,ATP-synt
37229,NAGLU_C,5_nucleotid_C
37230,NAGLU_C,PX
37231,NAGLU_C,S-methyl_trans
37232,NAGLU_C,HA2
37233,NAGLU_C,PAP_assoc
37234,NAGLU_C,Ribosomal_L35p
37235,NAGLU_C,PolyA_pol_RNAbd
37236,NAGLU_C,PIG-L
37237,NAGLU_C,IL8
37238,NAGLU_C,ATP-synt_ab_C
37239,NAGLU_C,zf-UBR
37240,NAGLU_C,SDF
37241,NAGLU_C,HBB
37242,NAGLU_C,S-AdoMet_synt_C
37243,NAGLU_C,PMSR
37244,NAGLU_C,TP_methylase
37245,NAGLU_C,S-AdoMet_synt_M
37246,NAGLU_C,PARP_reg
37247,NAGLU_C,NIF3
37248,NAGLU_C,Ribosomal_L32e
37249,NAGLU_C,GTP_EFTU_D3
37250,NAGLU_C,COX2_TM
37251,NAGLU_C,zf-A20
37252,NAGLU_C,Pur_DNA_glyco
37253,NAGLU_C,Gln-synt_N
37254,NAGLU_C,RPAP2_Rtr1
37255,NAGLU_C,Notch
37256,NAGLU_C,Sua5_yciO_yrdC
37257,NAGLU_C,mTERF
37258,NAGLU_C,Voltage_CLC
37259,NAGLU_C,Ribosomal_S14
37260,NAGLU_C,Ribosomal_L39
37261,NAGLU_C,ArfGap
37262,NAGLU_C,Mito_carr
37263,NAGLU_C,Hemerythrin
37264,NAGLU_C,DUF902
37265,NAGLU_C,Ribosomal_S4e
37266,NAGLU_C,Thg1C
37267,NAGLU_C,Lyase_1
37268,NAGLU_C,Amidase_2
37269,NAGLU_C,ERO1
37270,NAGLU_C,UDG
37271,NAGLU_C,MIP
37272,NAGLU_C,MIT
37273,NAGLU_C,RnaseA
37274,NAGLU_C,SUI1
37275,NAGLU_C,GHMP_kinases_C
37276,NAGLU_C,Spermine_synt_N
37277,NAGLU_C,MoeA_C
37278,NAGLU_C,SRP_SPB
37279,NAGLU_C,tRNA-synt_1c_C
37280,NAGLU_C,MoeA_N
37281,NAGLU_C,Annexin
37282,NAGLU_C,MM_CoA_mutase
37283,NAGLU_C,Inos-1-P_synth
37284,NAGLU_C,ATP-synt_C
37285,NAGLU_C,ClpB_D2-small
37286,NAGLU_C,Ceramidase_alk
37287,NAGLU_C,MGS
37288,NAGLU_C,PNP_phzG_C
37289,NAGLU_C,ANATO
37290,NAGLU_C,MutL_C
37291,NAGLU_C,Pep_deformylase
37292,NAGLU_C,POLO_box
37293,NAGLU_C,Aldolase_II
37294,NAGLU_C,Cbl_N
37295,NAGLU_C,TPK_B1_binding
37296,NAGLU_C,AXH
37297,NAGLU_C,VPS9
37298,NAGLU_C,ORC5_C
37299,NAGLU_C,BTK
37300,NAGLU_C,VKOR
37301,NAGLU_C,Pyrophosphatase
37302,NAGLU_C,zf-CXXC
37303,NAGLU_C,Ribosomal_L11
37304,NAGLU_C,NDK
37305,NAGLU_C,MutS_III
37306,NAGLU_C,Arg_tRNA_synt_N
37307,NAGLU_C,Oxidored_q6
37308,NAGLU_C,Ribosomal_S6e
37309,NAGLU_C,Gal_Lectin
37310,NAGLU_C,PAP_central
37311,NAGLU_C,Ribosomal_S6
37312,NAGLU_C,Ribosomal_S7
37313,NAGLU_C,Sec1
37314,NAGLU_C,Sec7
37315,NAGLU_C,ribosomal_L24
37316,NAGLU_C,Coprogen_oxidas
37317,NAGLU_C,SecY
37318,NAGLU_C,PROCN
37319,NAGLU_C,RabGAP-TBC
37320,NAGLU_C,SRP19
37321,NAGLU_C,PEPCK_N
37322,NAGLU_C,Rbsn
37323,NAGLU_C,Urocanase_C
37324,NAGLU_C,Isochorismatase
37325,NAGLU_C,AA_kinase
